cloud,tree_id,dbh_method,volume_method,dbh_cm,height_m,cbc_rel_m,cbc_abs_m,volume_m3,mass_kg,commercial_volume_m3,commercial_mass_kg,status,n_trunk_pts,n_commercial_pts
talhao_62_25x25_round2_crop_100,6,ensemble,voxel,130.60588776904962,2.366300106048584,0.5442490243911744,1.247549023628235,0.0075000000000000015,6.750000000000001,0.0022500000000000007,2.025000000000001,ok,60,18
talhao_62_25x25_round2_crop_100,6,ensemble,taper,130.60588776904962,2.366300106048584,0.5442490243911744,1.247549023628235,0.316613500029459,284.9521500265131,0.01648223083189347,14.834007748704124,ok,60,18
talhao_62_25x25_round2_crop_100,6,ensemble,frustum,130.60588776904962,2.366300106048584,0.5442490243911744,1.247549023628235,0.45350917660091855,408.15825894082667,0.019850755765609112,17.865680189048202,ok,60,18
talhao_62_25x25_round2_crop_100,6,ensemble,axis_profile,130.60588776904962,2.366300106048584,0.5442490243911744,1.247549023628235,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,60,18
talhao_62_25x25_round2_crop_100,6,single_ransac,cylinder,,2.366300106048584,0.5442490243911744,1.247549023628235,,,,,error: dbh_cm or CBC is missing for cylinder volume,60,18
talhao_62_25x25_round2_crop_100,6,single_ransac,voxel,,2.366300106048584,0.5442490243911744,1.247549023628235,0.0075000000000000015,6.750000000000001,0.0022500000000000007,2.025000000000001,ok,60,18
talhao_62_25x25_round2_crop_100,6,single_ransac,taper,,2.366300106048584,0.5442490243911744,1.247549023628235,0.31661350002946786,284.95215002652105,0.019823488947694784,17.841140052925304,ok,60,18
talhao_62_25x25_round2_crop_100,6,single_ransac,frustum,,2.366300106048584,0.5442490243911744,1.247549023628235,0.18486437935682484,166.37794142114237,0.01982348894780759,17.84114005302683,ok,60,18
talhao_62_25x25_round2_crop_100,6,single_ransac,axis_profile,,2.366300106048584,0.5442490243911744,1.247549023628235,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,60,18
talhao_62_25x25_round2_crop_100,6,ls,cylinder,40.07806461040697,2.366300106048584,0.5442490243911744,1.247549023628235,0.2985198307337595,268.66784766038353,0.0686595610687647,61.79360496188823,ok,60,18
talhao_62_25x25_round2_crop_100,6,ls,voxel,40.07806461040697,2.366300106048584,0.5442490243911744,1.247549023628235,0.0075000000000000015,6.750000000000001,0.0022500000000000007,2.025000000000001,ok,60,18
talhao_62_25x25_round2_crop_100,6,ls,taper,40.07806461040697,2.366300106048584,0.5442490243911744,1.247549023628235,0.31661350002945843,284.9521500265126,0.016482230831829366,14.83400774864643,ok,60,18
talhao_62_25x25_round2_crop_100,6,ls,frustum,40.07806461040697,2.366300106048584,0.5442490243911744,1.247549023628235,0.4535091766009175,408.15825894082576,0.019850755765609095,17.865680189048184,ok,60,18
talhao_62_25x25_round2_crop_100,6,ls,axis_profile,40.07806461040697,2.366300106048584,0.5442490243911744,1.247549023628235,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,60,18
talhao_62_25x25_round2_crop_100,8,ensemble,cylinder,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: dbh_cm or CBC is missing for cylinder volume,383,338
talhao_62_25x25_round2_crop_100,8,ensemble,voxel,,18.25230085849762,15.149409712553023,16.627409757375716,0.047750000000000015,42.975000000000016,0.04212500000000001,37.91250000000001,ok,383,338
talhao_62_25x25_round2_crop_100,8,ensemble,taper,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: Insuficientes amostras de raio para o método taper.,383,338
talhao_62_25x25_round2_crop_100,8,ensemble,frustum,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: Insuficientes amostras de raio para o método frustum.,383,338
talhao_62_25x25_round2_crop_100,8,ensemble,axis_profile,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,383,338
talhao_62_25x25_round2_crop_100,8,single_ransac,cylinder,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: dbh_cm or CBC is missing for cylinder volume,383,338
talhao_62_25x25_round2_crop_100,8,single_ransac,voxel,,18.25230085849762,15.149409712553023,16.627409757375716,0.047750000000000015,42.975000000000016,0.04212500000000001,37.91250000000001,ok,383,338
talhao_62_25x25_round2_crop_100,8,single_ransac,taper,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: Insuficientes amostras de raio para o método taper.,383,338
talhao_62_25x25_round2_crop_100,8,single_ransac,frustum,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: Insuficientes amostras de raio para o método frustum.,383,338
talhao_62_25x25_round2_crop_100,8,single_ransac,axis_profile,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,383,338
talhao_62_25x25_round2_crop_100,8,ls,cylinder,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: dbh_cm or CBC is missing for cylinder volume,383,338
talhao_62_25x25_round2_crop_100,8,ls,voxel,,18.25230085849762,15.149409712553023,16.627409757375716,0.047750000000000015,42.975000000000016,0.04212500000000001,37.91250000000001,ok,383,338
talhao_62_25x25_round2_crop_100,8,ls,taper,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: Insuficientes amostras de raio para o método taper.,383,338
talhao_62_25x25_round2_crop_100,8,ls,frustum,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: Insuficientes amostras de raio para o método frustum.,383,338
talhao_62_25x25_round2_crop_100,8,ls,axis_profile,,18.25230085849762,15.149409712553023,16.627409757375716,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,383,338
talhao_62_25x25_round2_crop_100,9,ensemble,cylinder,77.84442857982661,5.513000249862671,3.8039701724052426,5.236370160579681,2.623813508078393,2361.4321572705535,1.810431320574091,1629.3881885166818,ok,111,101
talhao_62_25x25_round2_crop_100,9,ensemble,voxel,77.84442857982661,5.513000249862671,3.8039701724052426,5.236370160579681,0.013625000000000003,12.262500000000003,0.012375000000000002,11.137500000000003,ok,111,101
talhao_62_25x25_round2_crop_100,9,ensemble,taper,77.84442857982661,5.513000249862671,3.8039701724052426,5.236370160579681,1.9590638442927253,1763.1574598634527,1.924286861663661,1731.858175497295,ok,111,101
talhao_62_25x25_round2_crop_100,9,ensemble,frustum,77.84442857982661,5.513000249862671,3.8039701724052426,5.236370160579681,3.75710510282966,3381.394592546694,0.4479788776969486,403.18098992725373,ok,111,101
talhao_62_25x25_round2_crop_100,9,ensemble,axis_profile,77.84442857982661,5.513000249862671,3.8039701724052426,5.236370160579681,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,111,101
talhao_62_25x25_round2_crop_100,9,single_ransac,cylinder,39.93570934438164,5.513000249862671,3.8039701724052426,5.236370160579681,0.6905588560234425,621.5029704210982,0.47648561065617523,428.8370495905577,ok,111,101
talhao_62_25x25_round2_crop_100,9,single_ransac,voxel,39.93570934438164,5.513000249862671,3.8039701724052426,5.236370160579681,0.013625000000000003,12.262500000000003,0.012375000000000002,11.137500000000003,ok,111,101
talhao_62_25x25_round2_crop_100,9,single_ransac,taper,39.93570934438164,5.513000249862671,3.8039701724052426,5.236370160579681,1.9590638442927322,1763.157459863459,3.345012850656215,3010.5115655905934,ok,111,101
talhao_62_25x25_round2_crop_100,9,single_ransac,frustum,39.93570934438164,5.513000249862671,3.8039701724052426,5.236370160579681,3.1365666789601767,2822.910011064159,0.4479788776969471,403.1809899272524,ok,111,101
talhao_62_25x25_round2_crop_100,9,single_ransac,axis_profile,39.93570934438164,5.513000249862671,3.8039701724052426,5.236370160579681,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,111,101
talhao_62_25x25_round2_crop_100,9,ls,cylinder,80.1629624298658,5.513000249862671,3.8039701724052426,5.236370160579681,2.7824374493905557,2504.1937044515003,1.9198818400794833,1727.893656071535,ok,111,101
talhao_62_25x25_round2_crop_100,9,ls,voxel,80.1629624298658,5.513000249862671,3.8039701724052426,5.236370160579681,0.013625000000000003,12.262500000000003,0.012375000000000002,11.137500000000003,ok,111,101
talhao_62_25x25_round2_crop_100,9,ls,taper,80.1629624298658,5.513000249862671,3.8039701724052426,5.236370160579681,1.9636845051442793,1767.3160546298514,3.233714765232464,2910.3432887092176,ok,111,101
talhao_62_25x25_round2_crop_100,9,ls,frustum,80.1629624298658,5.513000249862671,3.8039701724052426,5.236370160579681,3.7571051028296543,3381.3945925466887,0.4479788776969444,403.1809899272499,ok,111,101
talhao_62_25x25_round2_crop_100,9,ls,axis_profile,80.1629624298658,5.513000249862671,3.8039701724052426,5.236370160579681,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,111,101
talhao_62_25x25_round2_crop_100,10,ensemble,cylinder,,13.570200443267822,13.570200443267822,19.605600357055664,,,,,error: dbh_cm or CBC is missing for cylinder volume,336,336
talhao_62_25x25_round2_crop_100,10,ensemble,voxel,,13.570200443267822,13.570200443267822,19.605600357055664,0.04137500000000001,37.23750000000001,0.04137500000000001,37.23750000000001,ok,336,336
talhao_62_25x25_round2_crop_100,10,ensemble,taper,,13.570200443267822,13.570200443267822,19.605600357055664,,,,,error: Insuficientes amostras de raio para o método taper.,336,336
talhao_62_25x25_round2_crop_100,10,ensemble,frustum,,13.570200443267822,13.570200443267822,19.605600357055664,1.8457392134587867,1661.165292112908,1.8457392134589965,1661.165292113097,ok,336,336
talhao_62_25x25_round2_crop_100,10,ensemble,axis_profile,,13.570200443267822,13.570200443267822,19.605600357055664,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,336,336
talhao_62_25x25_round2_crop_100,10,single_ransac,cylinder,,13.570200443267822,13.570200443267822,19.605600357055664,,,,,error: dbh_cm or CBC is missing for cylinder volume,336,336
talhao_62_25x25_round2_crop_100,10,single_ransac,voxel,,13.570200443267822,13.570200443267822,19.605600357055664,0.04137500000000001,37.23750000000001,0.04137500000000001,37.23750000000001,ok,336,336
talhao_62_25x25_round2_crop_100,10,single_ransac,taper,,13.570200443267822,13.570200443267822,19.605600357055664,,,,,error: Insuficientes amostras de raio para o método taper.,336,336
talhao_62_25x25_round2_crop_100,10,single_ransac,frustum,,13.570200443267822,13.570200443267822,19.605600357055664,1.8457392134590858,1661.1652921131772,1.845739213458984,1661.1652921130856,ok,336,336
talhao_62_25x25_round2_crop_100,10,single_ransac,axis_profile,,13.570200443267822,13.570200443267822,19.605600357055664,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,336,336
talhao_62_25x25_round2_crop_100,10,ls,cylinder,,13.570200443267822,13.570200443267822,19.605600357055664,,,,,error: dbh_cm or CBC is missing for cylinder volume,336,336
talhao_62_25x25_round2_crop_100,10,ls,voxel,,13.570200443267822,13.570200443267822,19.605600357055664,0.04137500000000001,37.23750000000001,0.04137500000000001,37.23750000000001,ok,336,336
talhao_62_25x25_round2_crop_100,10,ls,taper,,13.570200443267822,13.570200443267822,19.605600357055664,,,,,error: Insuficientes amostras de raio para o método taper.,336,336
talhao_62_25x25_round2_crop_100,10,ls,frustum,,13.570200443267822,13.570200443267822,19.605600357055664,1.8457392134590598,1661.1652921131538,1.845739213458979,1661.165292113081,ok,336,336
talhao_62_25x25_round2_crop_100,10,ls,axis_profile,,13.570200443267822,13.570200443267822,19.605600357055664,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,336,336
talhao_62_25x25_round2_crop_100,14,ensemble,cylinder,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: dbh_cm or CBC is missing for cylinder volume,116,116
talhao_62_25x25_round2_crop_100,14,ensemble,voxel,,17.391199827194214,17.391199827194214,20.846799850463867,0.014375000000000004,12.937500000000004,0.014375000000000004,12.937500000000004,ok,116,116
talhao_62_25x25_round2_crop_100,14,ensemble,taper,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: Insuficientes amostras de raio para o método taper.,116,116
talhao_62_25x25_round2_crop_100,14,ensemble,frustum,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: Insuficientes amostras de raio para o método frustum.,116,116
talhao_62_25x25_round2_crop_100,14,ensemble,axis_profile,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,116,116
talhao_62_25x25_round2_crop_100,14,single_ransac,cylinder,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: dbh_cm or CBC is missing for cylinder volume,116,116
talhao_62_25x25_round2_crop_100,14,single_ransac,voxel,,17.391199827194214,17.391199827194214,20.846799850463867,0.014375000000000004,12.937500000000004,0.014375000000000004,12.937500000000004,ok,116,116
talhao_62_25x25_round2_crop_100,14,single_ransac,taper,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: Insuficientes amostras de raio para o método taper.,116,116
talhao_62_25x25_round2_crop_100,14,single_ransac,frustum,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: Insuficientes amostras de raio para o método frustum.,116,116
talhao_62_25x25_round2_crop_100,14,single_ransac,axis_profile,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,116,116
talhao_62_25x25_round2_crop_100,14,ls,cylinder,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: dbh_cm or CBC is missing for cylinder volume,116,116
talhao_62_25x25_round2_crop_100,14,ls,voxel,,17.391199827194214,17.391199827194214,20.846799850463867,0.014375000000000004,12.937500000000004,0.014375000000000004,12.937500000000004,ok,116,116
talhao_62_25x25_round2_crop_100,14,ls,taper,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: Insuficientes amostras de raio para o método taper.,116,116
talhao_62_25x25_round2_crop_100,14,ls,frustum,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: Insuficientes amostras de raio para o método frustum.,116,116
talhao_62_25x25_round2_crop_100,14,ls,axis_profile,,17.391199827194214,17.391199827194214,20.846799850463867,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,116,116
talhao_62_25x25_round2_crop_100,16,ensemble,cylinder,82.30115835768301,18.101600170135498,14.300264134407044,15.288664116859437,9.629832760180037,8666.849484162032,7.60756788054223,6846.811092488007,ok,611,581
talhao_62_25x25_round2_crop_100,16,ensemble,voxel,82.30115835768301,18.101600170135498,14.300264134407044,15.288664116859437,0.07500000000000001,67.50000000000001,0.07125000000000002,64.12500000000001,ok,611,581
talhao_62_25x25_round2_crop_100,16,ensemble,taper,82.30115835768301,18.101600170135498,14.300264134407044,15.288664116859437,,,,,error: Insuficientes amostras de raio para o método taper.,611,581
talhao_62_25x25_round2_crop_100,16,ensemble,frustum,82.30115835768301,18.101600170135498,14.300264134407044,15.288664116859437,,,,,error: Insuficientes amostras de raio para o método frustum.,611,581
talhao_62_25x25_round2_crop_100,16,ensemble,axis_profile,82.30115835768301,18.101600170135498,14.300264134407044,15.288664116859437,11.393433664880241,10254.090298392217,6.513577680176679,5862.219912159011,ok,611,581
talhao_62_25x25_round2_crop_100,16,single_ransac,cylinder,103.50465398312969,18.101600170135498,14.300264134407044,15.288664116859437,15.23093641229145,13707.842771062305,12.032439765710246,10829.195789139221,ok,611,581
talhao_62_25x25_round2_crop_100,16,single_ransac,voxel,103.50465398312969,18.101600170135498,14.300264134407044,15.288664116859437,0.07500000000000001,67.50000000000001,0.07125000000000002,64.12500000000001,ok,611,581
talhao_62_25x25_round2_crop_100,16,single_ransac,taper,103.50465398312969,18.101600170135498,14.300264134407044,15.288664116859437,,,,,error: Insuficientes amostras de raio para o método taper.,611,581
talhao_62_25x25_round2_crop_100,16,single_ransac,frustum,103.50465398312969,18.101600170135498,14.300264134407044,15.288664116859437,,,,,error: Insuficientes amostras de raio para o método frustum.,611,581
talhao_62_25x25_round2_crop_100,16,single_ransac,axis_profile,103.50465398312969,18.101600170135498,14.300264134407044,15.288664116859437,11.393433664880241,10254.090298392217,6.513577680176679,5862.219912159011,ok,611,581
talhao_62_25x25_round2_crop_100,16,ls,cylinder,62.004249742857965,18.101600170135498,14.300264134407044,15.288664116859437,5.465749994554704,4919.1749950992335,4.317942495698216,3886.1482461283945,ok,611,581
talhao_62_25x25_round2_crop_100,16,ls,voxel,62.004249742857965,18.101600170135498,14.300264134407044,15.288664116859437,0.07500000000000001,67.50000000000001,0.07125000000000002,64.12500000000001,ok,611,581
talhao_62_25x25_round2_crop_100,16,ls,taper,62.004249742857965,18.101600170135498,14.300264134407044,15.288664116859437,,,,,error: Insuficientes amostras de raio para o método taper.,611,581
talhao_62_25x25_round2_crop_100,16,ls,frustum,62.004249742857965,18.101600170135498,14.300264134407044,15.288664116859437,,,,,error: Insuficientes amostras de raio para o método frustum.,611,581
talhao_62_25x25_round2_crop_100,16,ls,axis_profile,62.004249742857965,18.101600170135498,14.300264134407044,15.288664116859437,11.393433664880241,10254.090298392217,6.513577680176679,5862.219912159011,ok,611,581
talhao_62_25x25_round2_crop_100,19,ensemble,cylinder,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: dbh_cm or CBC is missing for cylinder volume,441,441
talhao_62_25x25_round2_crop_100,19,ensemble,voxel,,18.544199228286743,18.544199228286743,19.05699920654297,0.055125000000000014,49.61250000000001,0.055125000000000014,49.61250000000001,ok,441,441
talhao_62_25x25_round2_crop_100,19,ensemble,taper,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: Insuficientes amostras de raio para o método taper.,441,441
talhao_62_25x25_round2_crop_100,19,ensemble,frustum,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: Insuficientes amostras de raio para o método frustum.,441,441
talhao_62_25x25_round2_crop_100,19,ensemble,axis_profile,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,441,441
talhao_62_25x25_round2_crop_100,19,single_ransac,cylinder,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: dbh_cm or CBC is missing for cylinder volume,441,441
talhao_62_25x25_round2_crop_100,19,single_ransac,voxel,,18.544199228286743,18.544199228286743,19.05699920654297,0.055125000000000014,49.61250000000001,0.055125000000000014,49.61250000000001,ok,441,441
talhao_62_25x25_round2_crop_100,19,single_ransac,taper,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: Insuficientes amostras de raio para o método taper.,441,441
talhao_62_25x25_round2_crop_100,19,single_ransac,frustum,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: Insuficientes amostras de raio para o método frustum.,441,441
talhao_62_25x25_round2_crop_100,19,single_ransac,axis_profile,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,441,441
talhao_62_25x25_round2_crop_100,19,ls,cylinder,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: dbh_cm or CBC is missing for cylinder volume,441,441
talhao_62_25x25_round2_crop_100,19,ls,voxel,,18.544199228286743,18.544199228286743,19.05699920654297,0.055125000000000014,49.61250000000001,0.055125000000000014,49.61250000000001,ok,441,441
talhao_62_25x25_round2_crop_100,19,ls,taper,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: Insuficientes amostras de raio para o método taper.,441,441
talhao_62_25x25_round2_crop_100,19,ls,frustum,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: Insuficientes amostras de raio para o método frustum.,441,441
talhao_62_25x25_round2_crop_100,19,ls,axis_profile,,18.544199228286743,18.544199228286743,19.05699920654297,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,441,441
talhao_62_25x25_round2_crop_100,20,ensemble,cylinder,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: dbh_cm or CBC is missing for cylinder volume,171,11
talhao_62_25x25_round2_crop_100,20,ensemble,voxel,,12.73419976234436,2.546839952468872,5.159339904785156,0.021125000000000005,19.012500000000003,0.0013750000000000004,1.2375000000000003,ok,171,11
talhao_62_25x25_round2_crop_100,20,ensemble,taper,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: Insuficientes amostras de raio para o método taper.,171,11
talhao_62_25x25_round2_crop_100,20,ensemble,frustum,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: Insuficientes amostras de raio para o método frustum.,171,11
talhao_62_25x25_round2_crop_100,20,ensemble,axis_profile,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,171,11
talhao_62_25x25_round2_crop_100,20,single_ransac,cylinder,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: dbh_cm or CBC is missing for cylinder volume,171,11
talhao_62_25x25_round2_crop_100,20,single_ransac,voxel,,12.73419976234436,2.546839952468872,5.159339904785156,0.021125000000000005,19.012500000000003,0.0013750000000000004,1.2375000000000003,ok,171,11
talhao_62_25x25_round2_crop_100,20,single_ransac,taper,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: Insuficientes amostras de raio para o método taper.,171,11
talhao_62_25x25_round2_crop_100,20,single_ransac,frustum,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: Insuficientes amostras de raio para o método frustum.,171,11
talhao_62_25x25_round2_crop_100,20,single_ransac,axis_profile,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,171,11
talhao_62_25x25_round2_crop_100,20,ls,cylinder,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: dbh_cm or CBC is missing for cylinder volume,171,11
talhao_62_25x25_round2_crop_100,20,ls,voxel,,12.73419976234436,2.546839952468872,5.159339904785156,0.021125000000000005,19.012500000000003,0.0013750000000000004,1.2375000000000003,ok,171,11
talhao_62_25x25_round2_crop_100,20,ls,taper,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: Insuficientes amostras de raio para o método taper.,171,11
talhao_62_25x25_round2_crop_100,20,ls,frustum,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: Insuficientes amostras de raio para o método frustum.,171,11
talhao_62_25x25_round2_crop_100,20,ls,axis_profile,,12.73419976234436,2.546839952468872,5.159339904785156,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,171,11
talhao_62_25x25_round2_crop_100,22,ensemble,cylinder,19.48017049607426,18.813000559806824,18.813000559806824,20.04960060119629,0.5607037453056105,504.63337077504946,0.5607037453056105,504.63337077504946,ok,514,514
talhao_62_25x25_round2_crop_100,22,ensemble,voxel,19.48017049607426,18.813000559806824,18.813000559806824,20.04960060119629,0.06187500000000001,55.687500000000014,0.06187500000000001,55.687500000000014,ok,514,514
talhao_62_25x25_round2_crop_100,22,ensemble,taper,19.48017049607426,18.813000559806824,18.813000559806824,20.04960060119629,,,,,error: Insuficientes amostras de raio para o método taper.,514,514
talhao_62_25x25_round2_crop_100,22,ensemble,frustum,19.48017049607426,18.813000559806824,18.813000559806824,20.04960060119629,,,,,error: Insuficientes amostras de raio para o método frustum.,514,514
talhao_62_25x25_round2_crop_100,22,ensemble,axis_profile,19.48017049607426,18.813000559806824,18.813000559806824,20.04960060119629,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,514,514
talhao_62_25x25_round2_crop_100,22,single_ransac,cylinder,,18.813000559806824,18.813000559806824,20.04960060119629,,,,,error: dbh_cm or CBC is missing for cylinder volume,514,514
talhao_62_25x25_round2_crop_100,22,single_ransac,voxel,,18.813000559806824,18.813000559806824,20.04960060119629,0.06187500000000001,55.687500000000014,0.06187500000000001,55.687500000000014,ok,514,514
talhao_62_25x25_round2_crop_100,22,single_ransac,taper,,18.813000559806824,18.813000559806824,20.04960060119629,,,,,error: Insuficientes amostras de raio para o método taper.,514,514
talhao_62_25x25_round2_crop_100,22,single_ransac,frustum,,18.813000559806824,18.813000559806824,20.04960060119629,,,,,error: Insuficientes amostras de raio para o método frustum.,514,514
talhao_62_25x25_round2_crop_100,22,single_ransac,axis_profile,,18.813000559806824,18.813000559806824,20.04960060119629,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,514,514
talhao_62_25x25_round2_crop_100,22,ls,cylinder,14.037704552450542,18.813000559806824,18.813000559806824,20.04960060119629,0.29116565470317063,262.0490892328536,0.29116565470317063,262.0490892328536,ok,514,514
talhao_62_25x25_round2_crop_100,22,ls,voxel,14.037704552450542,18.813000559806824,18.813000559806824,20.04960060119629,0.06187500000000001,55.687500000000014,0.06187500000000001,55.687500000000014,ok,514,514
talhao_62_25x25_round2_crop_100,22,ls,taper,14.037704552450542,18.813000559806824,18.813000559806824,20.04960060119629,,,,,error: Insuficientes amostras de raio para o método taper.,514,514
talhao_62_25x25_round2_crop_100,22,ls,frustum,14.037704552450542,18.813000559806824,18.813000559806824,20.04960060119629,,,,,error: Insuficientes amostras de raio para o método frustum.,514,514
talhao_62_25x25_round2_crop_100,22,ls,axis_profile,14.037704552450542,18.813000559806824,18.813000559806824,20.04960060119629,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,514,514
talhao_62_25x25_round2_crop_100,23,ensemble,cylinder,,5.375900208950043,5.375900208950043,6.157100200653076,,,,,error: dbh_cm or CBC is missing for cylinder volume,68,68
talhao_62_25x25_round2_crop_100,23,ensemble,voxel,,5.375900208950043,5.375900208950043,6.157100200653076,0.008500000000000002,7.650000000000002,0.008500000000000002,7.650000000000002,ok,68,68
talhao_62_25x25_round2_crop_100,23,ensemble,taper,,5.375900208950043,5.375900208950043,6.157100200653076,,,,,error: Insuficientes amostras de raio para o método taper.,68,68
talhao_62_25x25_round2_crop_100,23,ensemble,frustum,,5.375900208950043,5.375900208950043,6.157100200653076,,,,,error: Insuficientes amostras de raio para o método frustum.,68,68
talhao_62_25x25_round2_crop_100,23,ensemble,axis_profile,,5.375900208950043,5.375900208950043,6.157100200653076,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,68,68
talhao_62_25x25_round2_crop_100,23,single_ransac,cylinder,,5.375900208950043,5.375900208950043,6.157100200653076,,,,,error: dbh_cm or CBC is missing for cylinder volume,68,68
talhao_62_25x25_round2_crop_100,23,single_ransac,voxel,,5.375900208950043,5.375900208950043,6.157100200653076,0.008500000000000002,7.650000000000002,0.008500000000000002,7.650000000000002,ok,68,68
talhao_62_25x25_round2_crop_100,23,single_ransac,taper,,5.375900208950043,5.375900208950043,6.157100200653076,,,,,error: Insuficientes amostras de raio para o método taper.,68,68
talhao_62_25x25_round2_crop_100,23,single_ransac,frustum,,5.375900208950043,5.375900208950043,6.157100200653076,,,,,error: Insuficientes amostras de raio para o método frustum.,68,68
talhao_62_25x25_round2_crop_100,23,single_ransac,axis_profile,,5.375900208950043,5.375900208950043,6.157100200653076,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,68,68
talhao_62_25x25_round2_crop_100,23,ls,cylinder,10.018125185443997,5.375900208950043,5.375900208950043,6.157100200653076,0.04237541733554145,38.137875601987304,0.04237541733554145,38.137875601987304,ok,68,68
talhao_62_25x25_round2_crop_100,23,ls,voxel,10.018125185443997,5.375900208950043,5.375900208950043,6.157100200653076,0.008500000000000002,7.650000000000002,0.008500000000000002,7.650000000000002,ok,68,68
talhao_62_25x25_round2_crop_100,23,ls,taper,10.018125185443997,5.375900208950043,5.375900208950043,6.157100200653076,,,,,error: Insuficientes amostras de raio para o método taper.,68,68
talhao_62_25x25_round2_crop_100,23,ls,frustum,10.018125185443997,5.375900208950043,5.375900208950043,6.157100200653076,,,,,error: Insuficientes amostras de raio para o método frustum.,68,68
talhao_62_25x25_round2_crop_100,23,ls,axis_profile,10.018125185443997,5.375900208950043,5.375900208950043,6.157100200653076,,,,,error: Insufficient valid slices for 'axis_profile' volume estimation.,68,68
talhao_62_25x25_round2_crop_100,26,ensemble,cylinder,,2.361999988555908,0.8739399957656862,1.476840023994446,,,,,error: dbh_cm or CBC is missing for cylinder volume,24,11
talhao_62_25x25_round2_crop_100,26,ensemble,voxel,,2.361999988555908,0.8739399957656862,1.476840023994446,0.003000000000000001,2.7000000000000006,0.0013750000000000004,1.2375000000000003,ok,24,11
